Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,26340,18404,7645,292,0,0,ALER,7936,18382,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18382,22
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,26340,18404,7011,292,0,634,ALER,7936,17668,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,17668,22
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-value-classes.ofn_RDFXML.owl,25963,18159,7639,165,0,0,ALE,7804,18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18159,0
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,25963,18159,7005,165,0,634,ALE,7804,17445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,17445,0
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers-relation-axioms.ofn_RDFXML.owl,24587,17512,6784,292,0,0,ALER,7075,17490,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17490,22
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities-triggers.ofn_RDFXML.owl,24209,17267,6777,165,0,0,ALE,6942,17267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17267,0
approximated_kb-owl-syntax-unraveled-depth-3-cardinalities.ofn_RDFXML.owl,24207,17266,6776,165,0,0,ALE,6941,17266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17266,0
approximated_kb-owl-syntax-unraveled-depth-3-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,24668,17412,6965,292,0,0,ALER,7256,17390,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17390,22
approximated_kb-owl-syntax-unraveled-depth-3-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,24668,17412,6331,292,0,634,ALER,7256,16676,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16676,22
approximated_kb-owl-syntax-unraveled-depth-3-constant-classes-value-classes.ofn_RDFXML.owl,24291,17167,6959,165,0,0,ALE,7124,17167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17167,0
approximated_kb-owl-syntax-unraveled-depth-3-constant-classes-value-nominals.ofn_RDFXML.owl,24291,17167,6325,165,0,634,ALE,7124,16453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16453,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,33958,26702,6966,292,0,0,ALER,7256,26680,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26680,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,33958,26702,6332,292,0,634,ALER,7256,25966,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25966,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-constant-classes-value-classes.ofn_RDFXML.owl,33581,26457,6960,165,0,0,ALE,7124,26457,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26457,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-constant-classes-value-nominals.ofn_RDFXML.owl,33581,26457,6326,165,0,634,ALE,7124,25743,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25743,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-relation-axioms.ofn_RDFXML.owl,30807,24412,6105,292,0,0,ALER,6395,24390,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24390,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,33978,26712,6976,292,0,0,ALER,7266,26690,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26690,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,33978,26712,6342,292,0,634,ALER,7266,25976,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25976,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-value-classes.ofn_RDFXML.owl,33601,26467,6970,165,0,0,ALE,7134,26467,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26467,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,33601,26467,6336,165,0,634,ALE,7134,25753,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25753,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-relation-axioms.ofn_RDFXML.owl,30827,24422,6115,292,0,0,ALER,6405,24400,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24400,22
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers.ofn_RDFXML.owl,30449,24177,6108,165,0,0,ALE,6272,24177,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24177,0
approximated_kb-owl-syntax-unraveled-depth-3-disjointness.ofn_RDFXML.owl,30429,24167,6098,165,0,0,ALE,6262,24167,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24167,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,24725,17421,7013,292,0,0,ALER,7304,17399,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17399,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,24725,17421,6379,292,0,634,ALER,7304,16685,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16685,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-value-classes.ofn_RDFXML.owl,24348,17176,7007,165,0,0,ALE,7172,17176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17176,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-constant-classes-value-nominals.ofn_RDFXML.owl,24348,17176,6373,165,0,634,ALE,7172,16462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16462,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,34039,26735,7014,292,0,0,ALER,7304,26713,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26713,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,34039,26735,6380,292,0,634,ALER,7304,25999,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25999,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-value-classes.ofn_RDFXML.owl,33662,26490,7008,165,0,0,ALE,7172,26490,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26490,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-value-nominals.ofn_RDFXML.owl,33662,26490,6374,165,0,634,ALE,7172,25776,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25776,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-relation-axioms.ofn_RDFXML.owl,30882,24439,6153,292,0,0,ALER,6443,24417,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24417,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,34059,26745,7024,292,0,0,ALER,7314,26723,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26723,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,34059,26745,6390,292,0,634,ALER,7314,26009,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,26009,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-classes.ofn_RDFXML.owl,33682,26500,7018,165,0,0,ALE,7182,26500,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,33682,26500,6384,165,0,634,ALE,7182,25786,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25786,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_RDFXML.owl,30902,24449,6163,292,0,0,ALER,6453,24427,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24427,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers.ofn_RDFXML.owl,30524,24204,6156,165,0,0,ALE,6320,24204,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24204,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness.ofn_RDFXML.owl,30504,24194,6146,165,0,0,ALE,6310,24194,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24194,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-relation-axioms.ofn_RDFXML.owl,22928,16485,6152,292,0,0,ALER,6443,16463,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16463,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,24745,17431,7023,292,0,0,ALER,7314,17409,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17409,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,24745,17431,6389,292,0,634,ALER,7314,16695,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16695,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-value-classes.ofn_RDFXML.owl,24368,17186,7017,165,0,0,ALE,7182,17186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17186,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,24368,17186,6383,165,0,634,ALE,7182,16472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16472,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers-relation-axioms.ofn_RDFXML.owl,22948,16495,6162,292,0,0,ALER,6453,16473,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16473,22
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-triggers.ofn_RDFXML.owl,22570,16250,6155,165,0,0,ALE,6320,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16250,0
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities.ofn_RDFXML.owl,22550,16240,6145,165,0,0,ALE,6310,16240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16240,0
approximated_kb-owl-syntax-unraveled-depth-3-relation-axioms.ofn_RDFXML.owl,22869,16474,6104,292,0,0,ALER,6395,16452,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16452,22
approximated_kb-owl-syntax-unraveled-depth-3-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,24688,17422,6975,292,0,0,ALER,7266,17400,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,22
approximated_kb-owl-syntax-unraveled-depth-3-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,24688,17422,6341,292,0,634,ALER,7266,16686,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16686,22
approximated_kb-owl-syntax-unraveled-depth-3-triggers-constant-classes-value-classes.ofn_RDFXML.owl,24311,17177,6969,165,0,0,ALE,7134,17177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17177,0
approximated_kb-owl-syntax-unraveled-depth-3-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,24311,17177,6335,165,0,634,ALE,7134,16463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16463,0
approximated_kb-owl-syntax-unraveled-depth-3-triggers-relation-axioms.ofn_RDFXML.owl,22889,16484,6114,292,0,0,ALER,6405,16462,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16462,22
approximated_kb-owl-syntax-unraveled-depth-3-triggers.ofn_RDFXML.owl,22511,16239,6107,165,0,0,ALE,6272,16239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16239,0
approximated_kb-owl-syntax-unraveled-depth-3.ofn_RDFXML.owl,22491,16229,6097,165,0,0,ALE,6262,16229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,25406,17464,7653,290,0,0,ALER,7942,17442,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17442,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,25407,17465,7019,290,0,634,ALER,7942,16729,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16729,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-constant-classes-value-classes.ofn_RDFXML.owl,25021,17219,7647,155,0,0,ALE,7802,17219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-constant-classes-value-nominals.ofn_RDFXML.owl,25022,17220,7013,155,0,634,ALE,7802,16506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16506,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,34727,26785,7654,290,0,0,ALER,7942,26763,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26763,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,34728,26786,7020,290,0,634,ALER,7942,26050,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,26050,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-value-classes.ofn_RDFXML.owl,34342,26540,7648,155,0,0,ALE,7802,26540,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26540,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-value-nominals.ofn_RDFXML.owl,34343,26541,7014,155,0,634,ALE,7802,25827,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25827,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-relation-axioms.ofn_RDFXML.owl,31580,24499,6793,290,0,0,ALER,7081,24477,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24477,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,34729,26786,7655,290,0,0,ALER,7943,26764,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26764,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,34729,26786,7021,290,0,634,ALER,7943,26050,0,0,9508,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,26050,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers-constant-classes-value-classes.ofn_RDFXML.owl,34344,26541,7649,155,0,0,ALE,7803,26541,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26541,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,34345,26542,7015,155,0,634,ALE,7803,25828,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25828,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers-relation-axioms.ofn_RDFXML.owl,31581,24499,6794,290,0,0,ALER,7082,24477,0,0,8156,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24477,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-triggers.ofn_RDFXML.owl,31196,24255,6787,155,0,0,ALE,6941,24255,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24255,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness.ofn_RDFXML.owl,31194,24254,6786,155,0,0,ALE,6940,24254,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24254,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-relation-axioms.ofn_RDFXML.owl,23606,16525,6792,290,0,0,ALER,7081,16503,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16503,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,25408,17465,7654,290,0,0,ALER,7943,17443,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17443,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,25409,17466,7020,290,0,634,ALER,7943,16730,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16730,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-value-classes.ofn_RDFXML.owl,25023,17220,7648,155,0,0,ALE,7803,17220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17220,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,25024,17221,7014,155,0,634,ALE,7803,16507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16507,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-relation-axioms.ofn_RDFXML.owl,23608,16526,6793,290,0,0,ALER,7082,16504,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16504,22
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers.ofn_RDFXML.owl,23222,16281,6786,155,0,0,ALE,6941,16281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16281,0
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities.ofn_RDFXML.owl,23220,16280,6785,155,0,0,ALE,6940,16280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16280,0
approximated_kb-owl-syntax-unraveled-depth-4-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,23641,16387,6965,290,0,0,ALER,7254,16365,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16365,22
approximated_kb-owl-syntax-unraveled-depth-4-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,23641,16387,6331,290,0,634,ALER,7254,15651,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,15651,22
approximated_kb-owl-syntax-unraveled-depth-4-constant-classes-value-classes.ofn_RDFXML.owl,23256,16142,6959,155,0,0,ALE,7114,16142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16142,0
approximated_kb-owl-syntax-unraveled-depth-4-constant-classes-value-nominals.ofn_RDFXML.owl,23256,16142,6325,155,0,634,ALE,7114,15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,15428,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,32931,25677,6966,290,0,0,ALER,7254,25655,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25655,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,32931,25677,6332,290,0,634,ALER,7254,24941,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,24941,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-value-classes.ofn_RDFXML.owl,32546,25432,6960,155,0,0,ALE,7114,25432,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25432,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-constant-classes-value-nominals.ofn_RDFXML.owl,32546,25432,6326,155,0,634,ALE,7114,24718,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,24718,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-relation-axioms.ofn_RDFXML.owl,29780,23387,6105,290,0,0,ALER,6393,23365,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23365,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_RDFXML.owl,32951,25687,6976,290,0,0,ALER,7264,25665,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25665,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_RDFXML.owl,32951,25687,6342,290,0,634,ALER,7264,24951,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,24951,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-classes.ofn_RDFXML.owl,32566,25442,6970,155,0,0,ALE,7124,25442,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25442,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-nominals.ofn_RDFXML.owl,32566,25442,6336,155,0,634,ALE,7124,24728,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,24728,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-relation-axioms.ofn_RDFXML.owl,29800,23397,6115,290,0,0,ALER,6403,23375,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23375,22
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers.ofn_RDFXML.owl,29414,23152,6108,155,0,0,ALE,6262,23152,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152,0
approximated_kb-owl-syntax-unraveled-depth-4-disjointness.ofn_RDFXML.owl,29394,23142,6098,155,0,0,ALE,6252,23142,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23142,0
