Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,424301226,1270840,425572066,68830,40461,28092,279,0,0,ALER,28369,40439,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40439,22
approximated_04473fad-b0c8-4e6a-bc17-bfb9e47867cf_moPressure.owl_functional.owl,74515973,167767,74683740,9698,6229,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,452,0,0,0,206,76,0,0,0,1925,3897,407
0707be50-bd13-400e-9664-5a058bfeac93_umls.owl_functional.owl,8986751,10960,8997711,268,133,135,0,0,0,AL,135,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,180029704,525911,180555615,24358,17136,6977,247,0,0,ALR,7222,17114,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17114,22
approximated_ogsf.ontology-for-genetic-susceptibility-factor.8.owl.xml_functional.owl,19875698,23027,19898725,1471,912,391,169,0,57,ALCRO,559,655,0,0,97,0,120,0,0,0,0,0,38,0,0,0,0,0,44,55,0,0,0,0,0,0,0,0,99,655,158
approximated_bd4a4bf7-94a4-4711-9081-c4da23e7f3fe_Solar_panel.ttl_functional.owl,6952380,9415,6961795,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00769.owl_functional.owl,60881853,128301,61010154,9250,5776,3106,370,0,0,ALER,3474,5273,0,0,42,0,384,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273,503
approximated_9fc3a460-e47a-4bad-b99e-7f4c2a49b38a_onto.rdf_functional.owl,12129464,11828,12141292,267,177,35,56,0,55,ALR,90,96,0,0,50,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,96,11
approximated_046b927a-8ad5-4078-a70f-8bfdfa4a4339_nt_xp_self.owl_functional.owl,14649309,18928,14668237,1397,792,575,30,0,0,ALER,605,777,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,15
approximated_f44c972a-392a-40ce-9c07-0b149ecda607_GUM3.owl_functional.owl,13363972,12224,13376196,579,316,180,84,0,0,ALH,263,228,0,0,12,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,88
approximated_kb-owl-syntax-unraveled-depth-3-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,171840227,511341,172351568,24688,17422,6975,292,0,0,ALER,7266,17400,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,22
approximated_0ad7499f-300b-461b-93ea-223aec64f71f_chemistryv8.owl_functional.owl,8773465,12153,8785618,268,168,91,10,0,0,ALER,100,163,0,0,11,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5
1968b1db-9ffd-45af-96e6-96b343536f1e_egoryDeveloper_functional.owl,14121592,8911,14130503,140,101,11,12,16,29,ALH(D),39,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,25,10,12,0,0,0,0,0,0,0,47,35,19
17ec95e7-c695-4991-a777-417404863792_Heilpflanzen_A_functional.owl,11022852,9623,11032475,139,101,11,12,15,37,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,33,14,0,0,0,0,0,0,0,0,47,35,19
approximated_ffb1103e-378b-4566-96ec-1254e3e5f9da_combinator.owl_functional.owl,17369591,18190,17387781,1057,619,67,373,0,0,ALER,438,112,0,0,42,0,384,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,507
approximated_38144779-b4a5-4c10-80f6-521f8bab21b4_IPad.ttl_functional.owl,10407794,10429,10418223,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c5168110-6bea-4951-9a9b-6fd7d1377d00_flanzenatlas_E_functional.owl,10464458,8740,10473198,139,101,11,12,15,37,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,33,14,0,0,0,0,0,0,0,0,47,35,19
approximated_5c54d9f1-7a00-4df2-884d-50c9a8ebc4d7_Piston_pump.ttl_functional.owl,11921718,9371,11931089,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_380432c6-efde-4642-b74c-5eab39b7d7db_InspireTN.owl_functional.owl,11455872,10400,11466272,339,235,94,11,0,125,ALE,104,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,6,0,0,0,0,0,0,0,0,137,98,0
356d962d-4302-443a-beca-84a2574f46ef_xamplefull.rdf_functional.owl,11780273,10698,11790971,304,298,6,0,0,295,AL,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,295,3,0
88570258-0cfa-4dc0-972e-f9033c908348__documentation_functional.owl,12019292,10203,12029495,140,101,11,12,16,29,ALH(D),39,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,25,10,12,0,0,0,0,0,0,0,47,35,19
4154ae8a-1450-4a62-9234-5596fc7f7d5d_Olympics.owl_functional.owl,8491767,10622,8502389,188,112,32,44,0,12,ALEH,76,9,0,0,0,0,32,0,0,0,32,32,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,73,32
approximated_2d66630d-5034-4a21-9470-8b2b0e2ce521_phenAtmo.owl_functional.owl,82674874,198234,82873108,9698,6229,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,452,0,0,0,206,76,0,0,0,1925,3897,407
approximated_c53cfd13-426e-4816-b24e-1a543085cc70_matrRock.owl_functional.owl,81514558,205919,81720477,10205,6418,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,31,0,0,0,177,93,0,0,0,1604,4602,212
approximated_4818c781-8a1c-4362-84b3-ee0ab2556f44_compute.owl_functional.owl,17314252,12887,17327139,407,234,90,85,0,28,ALCRO,173,154,0,0,53,0,46,0,0,0,0,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,154,52
approximated_6223947e-54bc-4384-bd37-7cae5693f0bd_wineshort.owl_functional.owl,10762705,19575,10782280,204,129,69,7,0,58,ALCO,75,77,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,12,2,0,0,0,52,77,0
approximated_1ad584e5-ca51-4bd9-bc6c-c5baef4e4c84_ofntb_v1.owl_functional.owl,10058653,8809,10067462,221,118,20,84,0,15,ALER,103,95,0,0,76,0,6,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,95,8
approximated_08dd1e87-a0b2-4c0a-8a49-c622a9c9ca1f_kel_He_178.rdf_functional.owl,11795757,9686,11805443,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_87abf9c6-f535-4ae5-b413-ca733d2be23e_vation_v14.owl_functional.owl,14709764,10737,14720501,326,221,27,79,0,48,ALCRO,105,113,0,0,80,0,45,0,0,0,0,0,6,0,0,0,0,0,48,0,0,0,0,0,9,0,0,0,57,113,51
e5a89a48-7c48-48ab-8e64-bfdfb3e62e8b_tegorySMW_site_functional.owl,16979869,16766,16996635,510,470,11,13,16,214,ALH(D),40,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,209,103,104,0,0,0,0,0,0,0,416,35,19
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,265603776,685185,266288961,33344,26712,6342,292,0,634,ALER,6632,25976,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,25976,22
approximated_8b8536de-1fa8-43ca-af4f-3a79ed962379_nic_Cheese.rdf_functional.owl,16035732,12867,16048599,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1a063c66-cce1-42a3-b6cc-14e8cb62716c_Pantysgawn.ttl_functional.owl,13804136,9311,13813447,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
4af2cc4d-c110-4edd-8577-ececc6ed466d_classified.owl_functional.owl,17258199,24893,17283092,1785,946,838,1,0,0,ALE+,839,945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1
approximated_7153640a-2069-4d94-b910-9fefe470d3d6_sbpax2.owl_functional.owl,11525268,11342,11536610,372,202,95,76,0,0,ALER,170,191,0,0,76,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,11
approximated_a808e8be-d410-4e04-886d-04f51ed33722_onto.rdf_functional.owl,12169282,8826,12178108,187,110,33,45,0,0,ALR,77,98,0,0,39,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,12
approximated_00694.owl_functional.owl,81002022,145241,81147263,10095,7833,2258,4,0,0,ALER,2262,7831,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7831,2
approximated_004bcac9-cc85-49ce-b887-95ef9d6f7f0d_Validation.owl_functional.owl,79052421,148703,79201124,9775,6271,3035,471,0,1140,ALCRO,3504,3941,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1196,444,0,0,0,207,76,0,0,0,1923,3941,407
approximated_379c8d82-b2cb-4598-a878-1dad8290017f_ary_cutter.ttl_functional.owl,15513044,13058,15526102,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-relation-axioms.ofn_functional.owl,193872880,565551,194438431,25807,18771,6745,292,0,0,ALER,7036,18749,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18749,22
approximated_f847c2df-01de-44f7-bc4e-8ab565fe5836_90121_5_TQ.owl_functional.owl,19193122,17787,19210909,906,555,87,265,0,0,ALER,351,421,0,0,257,0,129,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,134
approximated_2ea0bd1b-fe42-4600-b5ca-bbb260e24a1a_PaulFisher.rdf_functional.owl,10763837,8852,10772689,216,147,39,31,0,77,AL,69,51,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,51,0
1867ad39-0316-48f6-b525-4f61dfcd70d9_t.obo.PREVIOUS_functional.owl,18180658,12877,18193535,539,409,126,4,0,0,ALE+,130,407,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,2
approximated_9826340a-70f1-4e9d-8f8d-bc5de99ff668_bstractbio.owl_functional.owl,13064200,15047,13079247,644,386,192,67,0,1,ALER,258,336,0,0,59,0,42,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,336,49
approximated_87525e27-1cf5-4f43-856f-0275c21cf7bc_opendaprdf.xml_functional.owl,15088149,11610,15099759,351,257,48,47,0,159,ALCRO,94,73,0,0,30,0,9,0,0,0,0,0,4,0,0,0,0,0,146,25,0,0,0,0,0,0,0,0,171,73,13
approximated_371fe108-1eb5-4856-a1e3-5187fbc1e22e_EndNote.rdf_functional.owl,8215512,10154,8225666,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
061c8c2c-c09b-4496-9ffb-16118b5507f7_Aircraft.owl_functional.owl,10762113,12345,10774458,623,360,120,143,0,5,ALH,263,0,0,0,0,0,119,0,0,0,119,119,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,238,119
57acf32e-7c2e-42e9-811a-e81884e69f51_hp.owl_functional.owl,132946460,239306,133185766,24177,13749,10428,0,0,0,AL,10428,13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13749,0
approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl,49175307,86421,49261728,4611,4439,92,81,0,3975,ALHO,172,109,0,0,60,0,31,0,0,0,0,0,0,0,0,0,0,0,3975,192,0,0,0,132,0,0,0,0,4299,109,31
approximated_8cd43f9d-a801-4810-b206-5c4648809839_chemtopcore.owl_functional.owl,10957362,10913,10968275,265,164,93,8,0,0,ALER,101,154,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,10
approximated_a53cade5-cd71-4383-87ac-a1769c449c6a_opPressure.owl_functional.owl,86566895,155477,86722372,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_03898ebd-78bc-41f7-ae80-bcb3172df6e4_Twoman_saw.ttl_functional.owl,9592201,12446,9604647,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
1087ecda-74d6-4676-99c1-ae4157e4cc8d_classified.obo_functional.owl,130920142,286257,131206399,24193,13760,10433,0,0,0,AL,10433,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13760,0
b15cb30c-4105-40e4-ad76-15d36c9a3dfc_stimulus.owl_functional.owl,15298555,15622,15314177,642,347,295,0,0,0,AL,295,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0
de8de576-ae9c-4150-bde9-521013df6ba5_MI.obo_functional.owl,29038667,47923,29086590,4185,2437,1743,5,0,0,ALE+,1748,2433,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,4
approximated_0fd75b6f-4fc6-4495-9ddc-eebc3f65fdd1_dublincore.owl_functional.owl,12611913,15805,12627718,721,430,157,135,0,0,ALER,291,366,0,0,133,0,58,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,64
f64c043f-ba70-4d39-9326-c79f5f67b9cd_classified.obo_functional.owl,59199485,98388,59297873,6480,5158,1315,7,0,0,ALE+,1322,5155,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,3
approximated_4ea74a4b-193f-4835-a6c5-2081d1091ba7_eOntology.daml_functional.owl,14600215,11197,14611412,294,182,113,1,0,84,AL,112,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,84,98,0
approximated_00009.owl_functional.owl,16067771,10446,16078217,282,182,41,60,0,30,ALEH,100,107,0,0,58,0,5,0,0,0,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,70,107,5
d3c3db45-6e64-4114-9407-1e277dc86862_PGDSO.obo_functional.owl,10763545,11010,10774555,557,281,272,4,0,0,ALE+,276,278,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,3
approximated_12f36632-5e47-4afc-b9a2-c26f389217c1_crime8.owl_functional.owl,16352280,19843,16372123,1067,853,92,123,0,290,ALCRO,214,183,0,0,93,0,83,0,0,0,0,0,1,0,0,0,0,0,278,301,0,0,0,1,6,0,0,0,586,183,84
approximated_f76c2d04-123f-4321-a815-f25bbd4b2dec_ossAnatomy.owl_functional.owl,90877423,110916,90988339,10576,6459,4046,73,0,102,ALCRO,4117,6299,0,0,615,0,27,0,0,0,0,0,22,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,6299,49
approximated_1dead87e-a09d-4701-a762-5126010c7b4c_Stevedore.rdf_functional.owl,11564972,12696,11577668,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_99b53125-2382-4241-a828-558d255acda0_Lap_desk.ttl_functional.owl,16316431,10448,16326879,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_aed287be-cc9a-478f-bce9-6d5659e2e6bb_WindGlobal.owl_functional.owl,57935112,87110,58022222,7815,4499,3138,180,0,156,ALCRO,3316,4015,0,0,122,0,131,0,0,0,0,0,7,0,0,0,0,0,161,181,0,0,0,4,0,0,0,0,346,4015,138
approximated_7407e96a-be14-487c-a01a-3594df24e36c_yDocumentation_functional.owl,11262663,11467,11274130,198,160,12,27,0,85,ALH,38,30,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0,73,38,0,0,0,0,0,0,0,0,111,30,19
approximated_6b102094-efed-4d26-8733-fafde02c9597_CategoryPlugin_functional.owl,11525440,12649,11538089,442,396,19,28,0,246,ALH,46,37,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0,221,119,0,0,0,0,0,0,0,0,340,37,19
b5053c8c-4458-4659-9229-6b18b1fbcd41_Astronaut.owl_functional.owl,15499133,10932,15510065,477,273,91,113,0,5,ALH,204,0,0,0,0,0,90,0,0,0,90,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,180,90
e45323ce-3eaf-4d88-a3fb-4636b5cf4257_figorg.owl_functional.owl,182745543,232664,182978207,24539,13214,11325,0,0,0,AL,11325,13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13214,0
approximated_c4137b4c-34dd-43e9-bca5-0d454e2ba8b2_topology.owl_functional.owl,9268008,12383,9280391,257,146,56,57,0,20,ALCRO,111,92,0,0,29,0,28,0,0,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,92,34
approximated_4a1d331a-38bb-46ed-88e4-51a530a822f4_MK14.rdf_functional.owl,9696641,9471,9706112,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_08dd7c7e-bd29-4ae4-8dc4-84be3a73f55f_Hoop_skirt.rdf_functional.owl,14826883,9874,14836757,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
43221dae-c7fb-4cb9-99a3-a1b286645dae_CategorySMWCon_functional.owl,17729102,15493,17744595,513,469,15,13,16,217,ALH(D),44,9,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,201,106,104,0,0,0,0,0,0,0,411,39,19
approximated_6a8f0423-9f32-4baf-bb61-098baa909de1_atmoSky.owl_functional.owl,66135918,86431,66222349,7857,4522,3157,180,0,156,ALCRO,3335,4038,0,0,125,0,131,0,0,0,0,0,7,0,0,0,0,0,161,181,0,0,0,4,0,0,0,0,346,4038,138
approximated_kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness-triggers.ofn_functional.owl,168648355,392513,169040868,20707,14600,6108,0,0,0,AL,6107,14600,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,0
approximated_fa94b62b-484e-4ab8-abb6-1ab9407d41a1_egypt.owl_functional.owl,13757723,14214,13771937,377,280,74,24,0,73,ALO,97,89,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,65,122,0,0,0,4,0,0,0,0,191,89,0
approximated_00630.owl_functional.owl,32808209,44269,32852478,3960,2272,1667,22,0,2,ALER,1688,2257,0,0,21,0,8,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2257,13
approximated_2bb8fc52-a2a1-4d53-94e7-fc069e42e313_aminoacid.owl_functional.owl,16702750,10295,16713045,228,177,47,5,0,0,ALE,51,177,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0
approximated_00345.owl_functional.owl,15343949,18983,15362932,901,750,137,15,0,206,ALCRO,151,287,0,0,18,0,5,0,0,0,0,0,1,0,0,0,0,0,194,246,0,0,0,12,5,0,0,0,457,287,6
approximated_00591.owl_functional.owl,36816506,47174,36863680,4519,2605,1910,4,0,3,ALER,1914,2598,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2598,4
57dc1631-dc30-4405-8c59-c6af4b1e4221_gaz.obo_functional.owl,10194860147,21662192,10216522339,1169399,652361,517023,15,0,0,ALE+,517038,652355,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652355,6
approximated_59d31aa2-5d97-4940-9eb1-0da54a258a72_uomeCore.owl_functional.owl,20647291,12591,20659882,361,183,80,99,0,0,ALR,178,171,0,0,88,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,12
approximated_6c7f1cf5-6e8b-41df-a26a-07252efe8278_tegoryOwlThing_functional.owl,3364022,8952,3372974,168,124,9,36,0,74,ALH,44,37,0,0,33,0,19,0,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,68,37,19
approximated_533e5c9b-2b41-408e-9009-5f35429a9fa5_tingPlaces.owl_functional.owl,17007699,12023,17019722,478,268,98,113,0,37,ALCRO,210,213,0,0,113,0,15,0,0,0,0,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,213,18
8a0c3f0a-41c0-434e-9119-d0cc03f387d9__v5.0.2__.rdfs_functional.owl,16435443,13733,16449176,696,354,82,253,7,0,AL(D),342,94,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,354,0
approximated_a348491b-e27e-4e9d-af46-120e5824de7d_eam_cheese.ttl_functional.owl,10692967,9562,10702529,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c51645d9-42a2-441d-8576-8e988683c508_ontoutf.rdf_functional.owl,14869395,9225,14878620,256,160,46,51,0,55,ALR,96,94,0,0,48,0,10,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,55,94,11
approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl,21067963,22887,21090850,1205,1108,39,59,0,328,ALER,97,103,0,0,56,0,5,0,0,0,0,0,1,0,0,0,0,0,328,671,0,0,0,0,0,0,0,0,999,103,6
approximated_0c33cfee-74c1-480d-bb37-5182de8c1217_ll.obo.CURRENT_functional.owl,106323900,307499,106631399,14831,10692,4107,33,0,0,ALER,4139,10681,0,0,178,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681,11
approximated_USDA_sr25_NF0_10.owl_functional.owl,43578587,72261,43650848,3800,3627,27,146,0,3019,AL,173,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019,583,0,0,0,0,0,0,0,0,3602,25,0
approximated_0b47829b-9fdd-4d82-86de-7a134feca500_OGMS.owl_functional.owl,9510101,9637,9519738,285,152,133,0,0,19,ALCO,133,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,21,131,0
approximated_ee844417-b0ca-4f33-9671-157bd414b08a_lca0.owl_functional.owl,14755827,8380,14764207,196,122,23,52,0,52,AL,74,70,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,70,0
be16e248-6e34-4cd9-9091-2c94c4a1e0e9_ccerLeague.owl_functional.owl,10288461,9456,10297917,292,168,57,67,0,0,ALH,124,0,0,0,0,0,56,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,56
approximated_5b70d6a8-8c28-4891-82c7-5811635ad1fd_iaeensembl.obo_functional.owl,443152652,1285435,444438087,64163,41031,23104,29,0,0,ALER,23132,41013,0,0,5,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41013,18
approximated_4d300490-0c5f-4770-a5af-f35679cf763a_appy_Hippo.rdf_functional.owl,14475313,12514,14487827,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_fe3ad35b-eba7-4bc8-a828-eeb8ad84ecce_IOLite_v17.owl_functional.owl,14176819,12280,14189099,657,399,122,137,0,0,ALER,258,323,0,0,132,0,70,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,76
approximated_db5c53ed-d86f-4959-a8dd-65ac340817da_lmm1.owl_functional.owl,17687468,13235,17700703,734,461,130,144,0,0,ALER,273,347,0,0,138,0,108,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,114
approximated_uberon.uber-anatomy-ontology.210.owl.xml_functional.owl,356468587,1279196,357747783,49870,37570,12179,121,0,0,ALER,12300,37440,0,0,0,0,73,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37440,130
f2aabc0c-17fc-4f9b-ac0f-db6cdc846a1b_Valley.owl_functional.owl,8941170,11523,8952693,207,117,40,50,0,0,ALH,90,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,39
02b17082-5f51-41ee-8750-74f7c79c3026_Actor.owl_functional.owl,11046084,10182,11056266,367,213,72,82,0,0,ALH,154,0,0,0,0,0,71,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,71
