Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
57dc1631-dc30-4405-8c59-c6af4b1e4221_gaz.obo_functional.owl,9738501136,29327615,9767828751,1169399,652361,517023,15,0,0,ALE+,517038,652355,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652355,6
approximated_59d31aa2-5d97-4940-9eb1-0da54a258a72_uomeCore.owl_functional.owl,17642339,12206,17654545,361,183,80,99,0,0,ALR,178,171,0,0,88,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,12
approximated_6c7f1cf5-6e8b-41df-a26a-07252efe8278_tegoryOwlThing_functional.owl,11774668,9144,11783812,168,124,9,36,0,74,ALH,44,37,0,0,33,0,19,0,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,68,37,19
approximated_533e5c9b-2b41-408e-9009-5f35429a9fa5_tingPlaces.owl_functional.owl,16889294,12954,16902248,478,268,98,113,0,37,ALCRO,210,213,0,0,113,0,15,0,0,0,0,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,213,18
8a0c3f0a-41c0-434e-9119-d0cc03f387d9__v5.0.2__.rdfs_functional.owl,16628480,14409,16642889,696,354,82,253,7,0,AL(D),342,94,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,354,0
approximated_a348491b-e27e-4e9d-af46-120e5824de7d_eam_cheese.ttl_functional.owl,10665667,10140,10675807,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c51645d9-42a2-441d-8576-8e988683c508_ontoutf.rdf_functional.owl,14376377,10007,14386384,256,160,46,51,0,55,ALR,96,94,0,0,48,0,10,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,55,94,11
approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl,21331779,25217,21356996,1205,1108,39,59,0,328,ALER,97,103,0,0,56,0,5,0,0,0,0,0,1,0,0,0,0,0,328,671,0,0,0,0,0,0,0,0,999,103,6
approximated_0c33cfee-74c1-480d-bb37-5182de8c1217_ll.obo.CURRENT_functional.owl,105400338,322556,105722894,14831,10692,4107,33,0,0,ALER,4139,10681,0,0,178,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681,11
approximated_USDA_sr25_NF0_10.owl_functional.owl,47323954,81225,47405179,3800,3627,27,146,0,3019,AL,173,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019,583,0,0,0,0,0,0,0,0,3602,25,0
approximated_0b47829b-9fdd-4d82-86de-7a134feca500_OGMS.owl_functional.owl,15226011,10370,15236381,285,152,133,0,0,19,ALCO,133,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,21,131,0
approximated_ee844417-b0ca-4f33-9671-157bd414b08a_lca0.owl_functional.owl,16988342,24616,17012958,196,122,23,52,0,52,AL,74,70,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,70,0
be16e248-6e34-4cd9-9091-2c94c4a1e0e9_ccerLeague.owl_functional.owl,10223979,9879,10233858,292,168,57,67,0,0,ALH,124,0,0,0,0,0,56,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,56
approximated_5b70d6a8-8c28-4891-82c7-5811635ad1fd_iaeensembl.obo_functional.owl,454559399,1716410,456275809,64163,41031,23104,29,0,0,ALER,23132,41013,0,0,5,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41013,18
approximated_4d300490-0c5f-4770-a5af-f35679cf763a_appy_Hippo.rdf_functional.owl,14339538,12239,14351777,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_fe3ad35b-eba7-4bc8-a828-eeb8ad84ecce_IOLite_v17.owl_functional.owl,14018449,12757,14031206,657,399,122,137,0,0,ALER,258,323,0,0,132,0,70,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,76
approximated_db5c53ed-d86f-4959-a8dd-65ac340817da_lmm1.owl_functional.owl,17872504,14416,17886920,734,461,130,144,0,0,ALER,273,347,0,0,138,0,108,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,114
approximated_uberon.uber-anatomy-ontology.210.owl.xml_functional.owl,374079176,1508522,375587698,49870,37570,12179,121,0,0,ALER,12300,37440,0,0,0,0,73,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37440,130
f2aabc0c-17fc-4f9b-ac0f-db6cdc846a1b_Valley.owl_functional.owl,11721672,11420,11733092,207,117,40,50,0,0,ALH,90,0,0,0,0,0,39,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,39
02b17082-5f51-41ee-8750-74f7c79c3026_Actor.owl_functional.owl,10804098,10377,10814475,367,213,72,82,0,0,ALH,154,0,0,0,0,0,71,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,71
facb5031-ccc3-4361-8838-448bc5c2370f_ecosimple.obo_functional.owl,17804002,14925,17818927,769,471,297,1,0,0,ALC,298,468,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0
approximated_9a7e01b0-32e5-4fe5-bd23-50c8541cb2e9_stateSystem.owl_functional.owl,77494241,182187,77676428,9716,6250,2995,473,0,1152,ALCRO,3466,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3900,413
approximated_6df72770-9844-420a-9c37-5f14d3d7ae67_scienceOWLq.owl_functional.owl,34615962,39665,34655627,1984,1750,123,112,0,496,ALE,234,232,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1022,0,0,0,0,0,0,0,0,1518,232,0
approximated_668adf7f-3cfb-4ba8-b903-8786a91dd4d6_IPR.owl_functional.owl,14672119,16207,14688326,438,237,63,139,0,67,AL,201,170,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,67,170,0
approximated_897ee834-b0d1-499b-8bff-5826d7c005f9__II_series.rdf_functional.owl,14533590,10616,14544206,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_d43f8ad4-20db-48e9-a656-9ea474502c3d_104onto.rdf_functional.owl,10656522,10362,10666884,253,159,44,51,0,55,ALH,94,94,0,0,47,0,10,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,55,94,10
approximated_cd0a8135-bb47-4f36-b702-3cbb973e0cc5_ntOntology.owl_functional.owl,13860703,9194,13869897,245,137,92,16,0,0,ALEH,108,124,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,13
approximated_5052db14-73cb-4b58-a6ae-358ae703393d_hom_rev.owl_functional.owl,32229068095,86376033,32315444128,3280796,3137905,142884,8,0,0,ALER,142891,3137899,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137899,6
434bb2e8-cd81-46f0-a987-ffd759457597_prerelease.obo_functional.owl,499298708,2441363,501740071,86312,55747,30559,6,0,0,S,30565,55742,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55745,2
approximated_cf577f56-208e-479d-8aef-6d979ad707dd_PlansLite.owl_functional.owl,11890428,15500,11905928,610,368,127,116,0,0,ALER,242,304,0,0,114,0,58,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,64
approximated_169a7b10-d9ac-4a8b-817e-2f5a11b2310a_eryContext.owl_functional.owl,13217279,11586,13228865,363,290,20,54,0,139,AL,73,84,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,139,67,0,0,0,0,0,0,0,0,206,84,0
approximated_e767b141-3587-4b82-b70d-fd99edb05a4a_Danio_rerio.obo_functional.owl,1528162384,6369145,1534531529,213313,146288,66997,29,0,0,ALER,67025,146270,0,0,5,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146270,18
approximated_0507d1c6-5536-41fd-b717-a51a3f5cbf4f_PD.owl_functional.owl,40892712,53106,40945818,3438,2446,810,183,0,499,ALCRO,992,1541,0,0,149,0,114,0,0,0,0,0,13,0,0,0,0,0,516,237,0,0,0,0,25,0,0,0,778,1541,127
fa0944c1-0b34-4388-9ae0-82937546a70a_SUMO.owl_functional.owl,51855561,44342,51899903,2546,1698,637,211,0,313,ALH,848,704,0,0,0,0,85,0,0,0,189,189,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,531,1082,85
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-triggers-relation-axioms.ofn_functional.owl,328846648,1245765,330092413,58145,30637,27230,279,0,0,ALER,27508,30615,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30615,22
approximated_0a4d615a-c4fa-4824-bb65-55d96ecfd8ed_Corinth.ttl_functional.owl,10404978,12187,10417165,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_df25eea7-56b1-44e5-9360-934faff9d936_Ponceau_4R.rdf_functional.owl,11919610,10134,11929744,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6e0146dc-dc66-43b9-abf3-ab629bba1ea1_Pliers.ttl_functional.owl,16112058,10103,16122161,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
1e6a2a96-fb28-4083-8bde-1bce0fb07c40_ms.owl_functional.owl,42233919,54960,42288879,4763,2609,2150,4,0,0,ALE+,2154,2608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,1
approximated_d9fe555b-a491-4f92-8a94-54396c264e15_onto.rdf_functional.owl,10372767,11783,10384550,259,161,44,55,0,55,ALR,98,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,55,95,11
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-relation-axioms.ofn_functional.owl,155182302,528007,155710309,21929,15485,6155,290,0,0,ALER,6444,15463,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15463,22
approximated_8e15a194-d74c-4ab7-9493-cf7cd507fafb_zedneweb.rdf_functional.owl,7582775,11755,7594530,189,103,36,51,0,14,ALH,86,80,0,0,48,0,8,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,80,8
approximated_15003dd8-c454-4d57-9f1a-16704597d97c_edElements.owl_functional.owl,12618399,10145,12628544,325,169,58,99,0,8,ALR,156,138,0,0,87,0,22,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,138,23
approximated_d497586d-fca3-47ad-8f01-75b46a738364_eolVolcano.owl_functional.owl,83967875,187103,84154978,9906,6389,3043,476,0,1190,ALCRO,3517,3967,0,0,135,0,407,0,0,0,0,0,8,0,0,0,0,0,1251,466,0,0,0,212,78,0,0,0,2007,3967,415
approximated_2f07617c-68bb-46d3-ab83-eb005a760e94_onMarathon.owl_functional.owl,16452296,13457,16465753,374,249,69,57,0,90,ALCHO,125,123,0,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,89,27,0,0,0,4,1,0,0,0,121,123,5
approximated_b57ac414-a41e-4cd0-9b7c-6979607c515c_tourismB.owl_functional.owl,22023848,37927,22061775,1259,685,475,100,0,0,ALH,574,587,0,0,84,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,98
approximated_213ff15b-9cd2-4e79-ae93-facf6449281e_ire_cheese.rdf_functional.owl,16257482,28144,16285626,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b2b3b1dc-3663-469a-b5f4-f08fc3f6a007_.rdf_functional.owl,10399872,12172,10412044,199,112,58,30,0,8,ALR,87,81,0,0,28,0,17,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,81,19
approximated_987033c1-a245-4fdd-a1af-c8aadffadf62_phenSolid.owl_functional.owl,73081891,182902,73264793,10206,6421,3534,253,0,1226,ALCRO,3785,4603,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,33,0,0,0,177,93,0,0,0,1606,4603,212
approximated_2288fd48-f982-4827-b07c-dd46fd6053c4_itionGroup.owl_functional.owl,16126235,14101,16140336,481,269,96,117,0,37,ALCRO,212,212,0,0,115,0,17,0,0,0,0,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,212,20
approximated_407ab8bf-6178-48ec-b4bd-b686f51cdb04_ero.obo_functional.owl,39729031,56999,39786030,5319,2871,2398,51,0,0,ALER,2448,2829,0,0,46,0,26,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,42
0533595c-ead5-40f5-a57d-39f8bfd69a04_KategorieNerven_functional.owl,12971075,11289,12982364,148,110,11,12,15,43,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,39,17,0,0,0,0,0,0,0,0,56,35,19
approximated_cb43df96-d97e-409c-92a2-48948a77f1d4_Athlon_II.rdf_functional.owl,12111561,10397,12121958,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
go-ext.gene-ontology-extension.2.owl.xml_functional.owl,672526144,3027816,675553960,101627,68777,32841,9,0,0,SH,32850,62250,6520,3,0,6520,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68773,4
1d400aee-3cbf-49dd-a937-4efb91f65c2d_emapa.owl_functional.owl,193831743,641218,194472961,22873,17247,5620,6,0,0,ALE+,5626,17243,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243,4
approximated_cd8c5bf7-5c0b-4d05-b453-8b4999616316_onExamples.owl_functional.owl,55066633,13017,55079650,289,182,55,53,0,42,ALCO,107,84,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,42,54,0,0,0,1,1,0,0,0,98,84,0
approximated_77c0992e-a919-444f-95c1-082da549ce77_Aluminium.rdf_functional.owl,14324088,10209,14334297,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
1578c4c7-2fda-4345-9e86-a5dcc5d62fea_allusensfm.owl_functional.owl,277471280,643957,278115237,45674,16736,28938,0,0,0,AL,28938,16736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16736,0
approximated_kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,184850148,661574,185511722,23724,17136,6343,247,0,634,ALR,6588,16400,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16400,22
approximated_293eea63-ad92-4398-a28d-12af00526bbc_c_pipework.rdf_functional.owl,15645492,12500,15657992,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_zfa.zebrafish-anatomy-and-development-ontology.36.owl.xml_functional.owl,110895131,367363,111262494,14224,11280,2934,11,0,0,ALER,2944,11275,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11275,5
approximated_a296d5d9-7a9d-471c-9e6f-7130d624dae5_ho2.owl_functional.owl,11901253,12125,11913378,322,171,138,15,0,6,ALEH,151,156,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,156,9
approximated_844cdbf2-dc80-4f98-a8cb-9b0033c14c8f_foot.owl_functional.owl,19134364,11357,19145721,521,258,263,0,0,1,AL,263,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,257,0
approximated_6338a2ad-d196-4c6f-97e7-211a3194c8b2_Acetone.rdf_functional.owl,16774957,11612,16786569,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_e3865e6b-5812-4821-b993-bbe5c9d287aa_phenWave.owl_functional.owl,72197454,179144,72376598,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_e2ea3f60-7908-444d-887f-12c542b5a858_ssOntology.owl_functional.owl,7202135,13039,7215174,275,181,41,54,0,48,ALRO,94,69,0,0,40,0,3,0,0,0,0,0,4,0,0,0,0,0,42,60,0,0,0,3,0,0,0,0,105,69,7
approximated_5a2e30bf-e243-4d86-bb4a-849a0d00cfe2_Antidoron.rdf_functional.owl,8753753,10681,8764434,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_44c070f6-9795-4cd1-94fd-74d061816277_properties.owl_functional.owl,9476765,9046,9485811,131,120,11,0,0,101,ALCO,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,9,0,0,0,110,10,0
9cb5f78a-6d8b-4c1f-b9bb-60aeb7fe1553_NIF_Cell.owl_functional.owl,17241974,14216,17256190,750,386,361,3,0,0,S,364,359,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1
approximated_48e59368-d026-4018-ba3f-fff45809f1be_ro.owl_functional.owl,13799316,13433,13812749,564,329,32,205,0,0,ALR,235,60,0,0,29,0,190,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,269
approximated_070cf5de-2d18-4c0e-a6bb-5cb35bde2043_action_functional.owl,16114743,10523,16125266,388,211,76,102,0,19,ALR,177,177,0,0,96,0,13,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,177,15
approximated_ngsonto.ngs-ontology.21.owl.xml_functional.owl,9566175,11170,9577345,462,260,91,112,0,0,ALER,202,183,0,0,80,0,59,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,77
approximated_1c0a729d-02dc-4789-8b49-b5a7679c9ff1_gyVersion3.owl_functional.owl,9007862,9527,9017389,277,168,69,41,0,0,ALEH,109,139,0,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,29
approximated_af1aaeba-21f0-4368-ad0d-69d34223d776_partimenti.owl_functional.owl,16747465,12130,16759595,406,228,51,128,0,0,ALER,178,181,0,0,118,0,45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,47
approximated_779c6780-83ae-46d5-93a7-4c772e4aa38a_core_subset.owl_functional.owl,15543700,19342,15563042,1105,684,391,31,0,9,ALER,421,656,0,0,44,0,14,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,656,19
approximated_450dab4b-06e0-47e6-ad6b-95782c3d4850_les_cheese.rdf_functional.owl,9521434,10650,9532084,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0178f9d7-734b-4a2d-9102-6bc23e102a6c_rtbouillon.rdf_functional.owl,14099413,10274,14109687,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_f0be0f6e-b9f3-4947-bcd7-6c24299be333_sigma.owl_functional.owl,17458999,13187,17472186,694,372,286,37,0,1,ALCRO,322,349,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,349,22
approximated_a126e40a-23a0-4aa4-b380-4375eab8b92c_Tollatsch.rdf_functional.owl,10113213,10034,10123247,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_82fc6e84-7c98-4eac-baa5-db7a161565e0_Worm.ttl_functional.owl,9487331,10025,9497356,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_104924f7-0a72-47fb-b9c5-2d672c9c7773_mergedtbox.owl_functional.owl,2308955683,10446216,2319401899,319934,219839,99982,116,0,13,ALCRO,100095,219706,0,0,32,0,75,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,219706,130
approximated_61a30661-23e2-415f-b470-cb2fa033359d_eSituation.owl_functional.owl,11604239,14046,11618285,362,249,67,47,0,97,ALCHO,113,104,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,92,43,0,0,0,4,1,0,0,0,140,104,5
approximated_748a78a6-ef2a-4a8e-a145-e8b827ea0b46_5_Maverick.ttl_functional.owl,10253078,26147,10279225,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_8799de7b-9928-4b5f-80dd-00a77832fe9c_griculture.owl_functional.owl,89545813,193006,89738819,10335,6486,3597,254,0,1226,ALCRO,3849,4669,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,32,0,0,0,177,93,0,0,0,1605,4669,212
approximated_bc3ffb56-bdc7-4d18-b305-018c39bb1b70_tegoryMetadata_functional.owl,10219729,12405,10232134,229,189,11,30,0,100,ALH,40,29,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0,93,48,0,0,0,0,0,0,0,0,141,29,19
approximated_389dc2d1-fb9c-46fd-8c05-c3cb293d9edd_andFluvial.owl_functional.owl,86604929,176064,86780993,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_9c2b9cf9-4d6b-45ae-8adc-83c966bf02ec__phenotype.owl_functional.owl,84502877,256809,84759686,17145,9290,7854,1,0,0,ALR,7855,9289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9289,1
approximated_2d1192ce-4260-4993-89ab-9c4510967e68_machine_v2.owl_functional.owl,9293378,15593,9308971,574,341,139,95,0,7,ALER,233,215,0,0,40,0,98,0,0,0,0,0,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,215,119
approximated_530266ef-e6a5-46ec-b4cb-fed21fdcb5b2_Hair_dryer.ttl_functional.owl,8499863,10213,8510076,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6bdb9f1f-4f08-4731-9624-5354d2aec0c2_Tail_lift.rdf_functional.owl,14011726,9970,14021696,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ec538584-6161-4b45-9681-6cdd210213ff_biobridge.owl_functional.owl,14784048,11813,14795861,388,286,69,34,0,92,ALCHO,102,93,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,154,23,0,0,0,0,0,0,0,0,177,93,16
833d20be-879d-4801-93b5-6c3d05c7ef67_ve_biology.obo_functional.owl,21078528,25169,21103697,1445,843,600,2,0,0,ALE+,602,842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,1
approximated_04ebd5c9-543e-449a-9eea-35a806e9dfbd_nch_shield.rdf_functional.owl,12294667,10433,12305100,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_5758bcce-e925-417f-86c6-29d1f8721dd1_Radiata.rdf_functional.owl,13925894,11068,13936962,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_91386747-1edf-47ff-a382-8f18e663255e_NIFFunction.owl_functional.owl,13938291,9202,13947493,302,152,149,1,0,0,ALE,150,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0
bd06c332-9f2f-4bff-977d-2bfe09b9cb6e_Conifer.owl_functional.owl,12574046,9819,12583865,279,156,53,70,0,0,ALH,123,0,0,0,0,0,52,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,52
4d4e32df-26e5-4020-b802-be1f3205a038_ls_DAG_1_3.owl_functional.owl,17873139,24838,17897977,1950,1049,901,0,0,0,AL,901,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0
dec31969-74ab-4636-b9e3-2f673cc7b83a_sumonew.owl_functional.owl,27394823,19577,27414400,1325,696,629,0,0,0,AL,629,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0
approximated_8fd77ae1-8f38-4cb2-a0ff-bd12804a0f13_wineCR.rdf_functional.owl,28846306,32569,28878875,1623,1384,213,27,0,367,ALCRO,239,503,0,0,32,0,10,0,0,0,0,0,2,0,0,0,0,0,355,492,0,0,0,12,10,0,0,0,869,503,12
