Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_e82977a6-5338-4a22-b433-10495a8ee286_matrIon.owl_functional.owl,78298871,191838,78490709,10330,6542,3536,254,0,1226,ALCRO,3788,4603,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,154,0,0,0,177,93,0,0,0,1727,4603,212
3df911fc-e169-4df0-93a7-80b558690805_gosimple.obo_functional.owl,711247301,3356898,714604199,119500,80529,38958,13,0,0,ALEH+,38971,80523,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80523,6
approximated_12f10742-6886-4cf0-82c5-1185f6dd2fd7_Landscaping.ttl_functional.owl,11619824,12490,11632314,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ntdo.neglected-tropical-disease-ontology.1.owl.xml_functional.owl,15799781,11350,15811131,440,252,162,27,0,0,ALEH,188,239,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,13
approximated_2711fb6f-d04a-472e-9945-178fa5686496_erOntology.owl_functional.owl,17940273,11258,17951531,429,238,129,63,0,42,ALCRO,191,191,0,0,62,0,2,0,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,191,3
approximated_9b651940-0337-47f0-9822-3ad32c708cd9_lexicon.owl_functional.owl,15199831,19786,15219617,968,736,212,21,0,509,AL,232,226,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0,0,0,0,0,0,0,0,510,226,0
approximated_e5aee397-3bf5-414e-b06c-a9fe26ff06a5_mo_sapiens.obo_functional.owl,2920168244,11305143,2931473387,361362,248455,112813,95,0,0,ALER,112907,248370,0,0,5,0,64,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248370,85
ff5266b2-48fe-454e-8336-6ae2b6971c08_inc.rdfxml.owl_functional.owl,46257493,17114,46274607,1005,502,503,0,0,0,AL,503,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0
approximated_16d73539-0658-4881-83f4-bcc769b778ab_GO.owl_functional.owl,377292459,1604345,378896804,66314,40472,25841,1,0,7,ALER,25842,40464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,40464,1
approximated_25e9a935-f69b-4b9e-bcfe-be9b2c31de87_aca_cheese.rdf_functional.owl,9035285,12857,9048142,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_196c959d-2d8d-4f47-8829-b058b8566d62_NIFQuality.owl_functional.owl,155335774,485310,155821084,18100,11833,6100,169,0,286,ALCRO,6267,11339,0,0,4103,0,104,0,0,0,0,0,41,0,0,0,0,0,288,50,0,0,0,0,11,0,0,0,349,11339,145
approximated_07bcc4b2-da57-4a61-8581-49c307036077_Frappuccino.rdf_functional.owl,15804658,12337,15816995,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4c3a56fb-e965-4fb6-bfe3-4250dcd7bcd0_management.rdf_functional.owl,13738943,10032,13748975,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_206910c8-9e9f-443d-a3dd-700abec07633_ontoutf8.rdf_functional.owl,7866348,10079,7876427,266,177,35,55,0,55,ALR,89,96,0,0,50,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,96,11
503370fa-5000-40af-992f-df05e035de31_ishRoyalty.owl_functional.owl,7747691,10452,7758143,129,103,10,16,0,52,ALEH,26,2,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,71,22,10
approximated_1500ec67-68ae-4fac-8a37-5a099fc9ccf5_no_imports.owl_functional.owl,14748410,10599,14759009,339,212,86,42,0,45,ALE,127,151,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,0,0,0,0,0,0,0,0,61,151,0
approximated_518f60a3-f92f-43e1-9539-fb70443cad8e_rod_tapers.rdf_functional.owl,11455333,10175,11465508,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_a34892c5-a900-45ed-be1e-fc100b1bac30_VAST2009UNA.owl_functional.owl,602715009,1031066,603746075,41945,41924,15,7,0,6016,ALE,21,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,35891,0,0,0,0,0,0,0,0,41906,18,0
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-triggers-relation-axioms.ofn_functional.owl,167969458,595671,168565129,21206,14845,6116,247,0,0,ALR,6361,14823,0,0,8157,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14823,22
approximated_50a5297c-5725-411c-a1a9-37f1053f2fd5_her_duster.ttl_functional.owl,10400152,12933,10413085,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
fd6cd100-6a8c-44bf-a199-bba4e9988890_Protein.owl_functional.owl,10734219,9477,10743696,234,132,45,57,0,0,ALH,102,0,0,0,0,0,44,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,44
approximated_72c4196c-140c-4648-be13-363c13052a04_pdatamodel.owl_functional.owl,17069874,13163,17083037,398,346,29,24,0,96,AL,52,47,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,96,203,0,0,0,0,0,0,0,0,299,47,0
approximated_6229f4b0-ec5f-4f65-b61e-0d6428a1fbc4_Campsite.ttl_functional.owl,8983767,10547,8994314,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_f716fb06-60dd-4d6f-8406-b2e98f123a60_FN1.45.owl_functional.owl,18636557,25968,18662525,1049,932,91,27,0,707,ALHO,117,106,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,818,1,0,0,0,2,0,0,0,0,821,106,5
581bec72-4cc1-47ce-b351-47c1374f794f_Saint.owl_functional.owl,14687585,14205,14701790,578,335,111,132,0,6,ALH,243,0,0,0,0,0,110,0,0,0,110,110,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,220,110
approximated_3832b79d-3b65-4f6f-a5e3-4a13a83b7857_ing_shears.rdf_functional.owl,9854660,9814,9864474,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
ad2331a0-2bda-4e15-96ca-61a3e2442e55_classified.owl_functional.owl,35754534,74713,35829247,5510,3581,1925,4,0,0,ALE+,1929,3577,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,4
d1a8a37c-0f2d-4069-a6e8-dfd39b1a0968_classified.owl_functional.owl,54564887,114750,54679637,8720,5100,3619,1,0,0,ALE,3620,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0
approximated_863b49e5-b79b-412b-9c8b-b50909efff0f_ing_cheese.ttl_functional.owl,11175672,12687,11188359,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_19ed706b-5329-4a22-a92a-39e955c401da_ca_Kosteli.ttl_functional.owl,10505104,10447,10515551,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
96978e77-9030-4f9c-84ce-c63a7cb34225__pombetype.owl_functional.owl,81852561,142122,81994683,14101,7047,7054,0,0,0,AL,7054,7047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047,0
approximated_1315c56e-e731-4516-a177-aac3f4e41e75_ontopic_v15.owl_functional.owl,22573703,21817,22595520,1013,686,159,169,0,0,ALER,327,446,0,0,167,0,231,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,240
approximated_0a458c00-cbdb-4193-8efe-b0bed8fdd5fa_ulic_press.rdf_functional.owl,9020509,10334,9030843,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_ff7db7f4-2561-452d-8d8b-aa8d3da6e6f8_stateRole.owl_functional.owl,73040867,192821,73233688,9717,6250,2995,474,0,1152,ALCRO,3467,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3900,413
771800ff-fc77-49fe-b020-27a2bbd93118_posimple.owl_functional.owl,40212834,64323,40277157,4291,2727,1555,9,0,0,SR,1564,2687,0,36,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,4
approximated_5bf2878f-0c7c-403c-ad60-814f8cafc1c4_Amiga_1000.rdf_functional.owl,13863465,11327,13874792,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c699a583-c2ee-465e-9be7-96bd167e8249_crime.owl_functional.owl,26950413,37964,26988377,1777,1556,88,134,0,424,ALCRO,221,184,0,0,102,0,96,0,0,0,0,0,2,0,0,0,0,0,426,842,0,0,0,0,6,0,0,0,1274,184,98
approximated_c0556ee0-f598-4bcd-9599-913c9a517b1e_bspo.obo_functional.owl,15254487,13401,15267888,583,387,145,51,0,0,ALER,196,346,0,0,0,0,27,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,41
approximated_7a787ff8-1fe2-4f4b-bddd-4b26cfe136c5__dblp_foaf.owl_functional.owl,9017731,8938,9026669,225,116,40,70,0,0,ALH,109,107,0,0,68,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,9
approximated_4ca0feb5-39ca-460e-94f1-fa83dff3f57f_to.owl_functional.owl,23639626,32379,23672005,2782,1476,1304,2,0,0,ALER,1306,1474,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,2
approximated_854d174e-d84a-4477-b3ca-c140762933f9_httpheaders.rdf_functional.owl,9616694,9392,9626086,166,148,18,0,0,136,AL,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,136,12,0
26790474-2bd5-45a8-85e5-0377bd4a6dfa_alisentrez.owl_functional.owl,264998286,570271,265568557,41437,14947,26490,0,0,0,AL,26490,0,14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14947,0
approximated_bddfd841-92ee-402e-8748-6d7f11a110bc_reprTime.owl_functional.owl,76802929,187657,76990586,9724,6257,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,451,0,0,0,208,78,0,0,0,1945,3899,413
976e894e-7251-4bc3-904f-b0d2ae78538a_rveranstaltung_functional.owl,16393715,13550,16407265,232,194,11,12,15,99,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,95,45,0,0,0,0,0,0,0,0,140,35,19
approximated_7aa3a361-7507-425e-bde8-f638f7cf408c_Sop.ttl_functional.owl,15449771,10466,15460237,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-1-triggers-constant-classes-value-nominals.ofn_functional.owl,208297924,768313,209066237,26523,20003,6334,186,0,634,ALE,6520,19289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,19289,0
b18e3c55-dcb8-4c05-8890-f68d092fbaa9_se_anatomy.obo_functional.owl,63443015,87728,63530743,7291,4084,3205,2,0,0,ALE+,3207,4083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083,1
approximated_539d4c6e-b3b8-43f4-a356-96696049cfb4_onto.rdf_functional.owl,15642374,12448,15654822,271,183,31,58,0,55,ALR,88,102,0,0,53,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,102,11
approximated_b4f7ca19-7709-4047-a12d-de952963de90_al_process.owl_functional.owl,270135520,1300810,271436330,48601,32297,16301,4,0,7,ALER,16304,32287,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,32287,3
approximated_bd11d664-5f7d-4b58-b0b6-020388fd37c4_bcncongress.rdf_functional.owl,16015994,20675,16036669,1123,618,262,244,0,35,ALCRO,505,475,0,0,214,0,87,0,0,0,0,0,5,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,51,475,92
approximated_c19e9dd0-d7d2-4201-8f54-fabe580094a2_classified.owl_functional.owl,2304374542,11343471,2315718013,351216,251599,99463,156,0,0,ALER,99617,251450,0,0,90,0,80,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251450,149
approximated_4671bc70-e4cb-41b3-9bbe-4d82ecbd2210_onto.rdf_functional.owl,14697459,12105,14709564,266,176,35,56,0,55,ALR,90,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,70,95,11
approximated_efc9f05a-9952-4145-906a-fe3b7747d61b_quanSpace.owl_functional.owl,80398899,180960,80579859,9684,6218,3000,468,0,1135,ALCRO,3466,3894,0,0,128,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3894,407
e8295f2b-c561-4670-b961-db663b69a4c2_nnotations.owl_functional.owl,9773078683,25924936,9799003619,630365,578412,51949,4,0,289206,ALE,51953,289206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289206,0,0,0,0,0,0,0,0,0,289206,289206,0
approximated_707ec5b1-2564-40b2-8637-b204c3142ad1_andFluvial.owl_functional.owl,80820070,198301,81018371,10194,6407,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4602,212
9c3e6961-f19c-4ce2-ac4f-a3f6573a8c91_fbbtsimple.obo_functional.owl,226435617,891326,227326943,32339,23862,8426,51,0,0,SH,8477,23767,0,64,0,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23831,31
cfa28b5f-0dcc-42d9-ae7d-9f79bb3bd48d_t_anatomy.owl2_functional.owl,9659980,11887,9671867,377,136,232,9,0,0,ALE,241,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
approximated_a51eea4a-0e01-4f39-ab51-46e9e7e12f83_classified.obo_functional.owl,108272488,361537,108634025,14132,11204,2918,11,0,0,ALER,2928,11199,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11199,5
approximated_9323a963-e957-40e7-938d-211ca0fd1cbd_logsna2codo.owl_functional.owl,14820930,17272,14838202,627,422,101,105,0,53,ALCRO,205,306,0,0,96,0,32,0,0,0,0,0,8,0,0,0,0,0,48,28,0,0,0,0,0,0,0,0,76,306,40
approximated_00537.owl_functional.owl,539405664,2610934,542016598,97107,62969,34132,7,0,11,ALER,34138,62949,0,0,5,0,2,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,62949,9
approximated_0275803e-43a8-4889-90db-a4d02a453541_epublic1.2.owl_functional.owl,15838117,19498,15857615,1108,579,199,331,0,1,ALER,529,387,0,0,201,0,183,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,387,191
approximated_kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,176141519,650874,176792393,23226,16891,6336,0,0,634,AL,6335,16177,0,0,9290,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,16177,0
approximated_0bbea70a-4a80-4d8e-8f13-174f40a20915_EnzyO.owl_functional.owl,128082426,264216,128346642,16507,8264,8222,22,0,0,AL,8243,8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8264,0
approximated_82efe03e-e1fd-4e44-aea2-9624241c2cc3_dibert.rdf_functional.owl,12417362,17742,12435104,228,168,25,36,0,100,ALH,60,53,0,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,53,5
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,295713584,1191352,296904936,36277,29014,6973,292,0,634,ALER,7263,28278,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,28278,22
approximated_3cb81d2d-e323-4419-98b3-a918919c96d6_Brathering.ttl_functional.owl,12094334,12081,12106415,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_4b914d8c-db0d-458e-820b-40948ca12e12_connexor.owl_functional.owl,8004218,10643,8014861,308,240,53,16,0,139,ALH,68,59,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,144,26,0,0,0,0,0,0,0,0,170,59,11
3921ed64-a861-4a7d-8198-9ad7e8d4daab_b.obo.PREVIOUS_functional.owl,14410754,17103,14427857,1305,659,644,2,0,0,ALE+,646,658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,1
approximated_0d4534a6-6e56-4e68-bbfa-cb0ef246fa52_universita.owl_functional.owl,12262021,10555,12272576,309,162,54,94,0,0,ALER,147,153,0,0,94,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,9
f07ff4e6-e178-4ad2-8f96-f524452ed26f_mdplatform.owl_functional.owl,16626181,14027,16640208,833,416,417,0,0,0,AL,417,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0
approximated_5a8117b0-41ba-44a3-9dbf-de8d6df86616_Pitot_tube.ttl_functional.owl,9128665,10116,9138781,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_0512b2c1-665d-4a72-8f15-adcdd60ddfc7_Tiger_bread.rdf_functional.owl,8205940,13151,8219091,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
078c7631-2408-417a-97da-4de176307c68_n_xp_chebi.obo_functional.owl,115924839,67128,115991967,9014,3132,5877,5,0,0,ALE,5882,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,0
approximated_0bafde4f-41db-4a7b-bc12-1ef8039f16ff_NIFBACKEND.owl_functional.owl,35990574,61432,36052006,4680,2514,2113,55,0,107,ALCRO,2166,2361,0,0,81,0,19,0,0,0,0,0,18,0,0,0,0,0,107,0,0,0,0,0,9,0,0,0,116,2361,37
approximated_00478.owl_functional.owl,17633618,27256,17660874,1874,937,937,0,0,0,AL,937,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0
approximated_329c52b4-b3c9-4098-8609-ed05ccd5ac95_Bandsaw.ttl_functional.owl,9173922,10147,9184069,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_3755a349-2eff-40a3-8cec-59bd5cebcc00_facecustom.owl_functional.owl,33190016,36980,33226996,2113,1673,219,222,0,280,ALCRO,440,601,0,0,201,0,60,0,0,0,0,0,15,0,0,0,0,0,303,660,0,0,0,1,33,0,0,0,997,601,75
approximated_869086c2-97e8-40c3-aff0-182ac681b75a_eeping_bag.ttl_functional.owl,10219633,9909,10229542,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-unraveled-depth-3-disjointness.ofn_functional.owl,244344599,881784,245226383,30429,24167,6098,165,0,0,ALE,6262,24167,0,0,7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24167,0
approximated_fc843f79-a493-478a-b9e4-5a078e4737cd_EGFR1.owl_functional.owl,111073906,246783,111320689,10216,10121,39,57,0,3041,ALR,95,100,0,0,54,0,5,0,0,0,0,0,1,0,0,0,0,0,3040,6975,0,0,0,0,0,0,0,0,10015,100,6
approximated_c8badd1e-b860-4517-a951-b4dd6dc42d5d_anCapacity.owl_functional.owl,79831553,195438,80026991,9858,6380,3009,471,0,1135,ALCRO,3478,3920,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,580,0,0,0,206,76,0,0,0,2053,3920,407
approximated_c1e3310a-ff5d-43fa-bf3c-4ae4353de98b_ityClasses.owl_functional.owl,16958026,14450,16972476,513,289,106,119,0,37,ALCRO,224,229,0,0,118,0,20,0,0,0,0,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,229,23
approximated_5fe247b2-0de3-4d7f-bbd8-33ad34b56a34_Chhena.rdf_functional.owl,12313512,11234,12324746,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_528c3790-5efc-4ffd-aed3-88b7280e534c_PaulFisher.rdf_functional.owl,8185639,9216,8194855,221,150,40,32,0,79,AL,71,52,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,52,0
approximated_00879216-3040-49ef-b5b5-7e4d287be376_cusensembl.obo_functional.owl,1523003640,6084158,1529087798,206516,141989,64499,29,0,0,ALER,64527,141971,0,0,5,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141971,18
approximated_2346df22-8fe2-440d-a015-9f28386c929a_a_provider.rdf_functional.owl,11653524,12463,11665987,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
00053.owl_functional.owl,29517076,25622,29542698,1597,1124,95,332,46,0,ALH(D),473,90,0,0,0,0,324,0,0,0,332,332,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,800,324
approximated_00506.owl_functional.owl,14727375,18784,14746159,1270,724,509,39,0,19,ALCRO,546,666,0,0,20,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,21,666,37
tron.tribolium-ontology.2.owl.xml_functional.owl,26274707,43473,26318180,3026,2066,957,3,0,0,ALEH,960,2065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,1
approximated_630fa2a3-0b5d-4c50-830f-b580c9e1f81c_Hand_fan.rdf_functional.owl,7819557,9943,7829500,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_d35d4638-ea2f-4601-9888-3273fef2a6be_esg.owl_functional.owl,13543254,9893,13553147,397,192,70,136,0,0,ALH,205,178,0,0,121,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,14
approximated_3f032306-ec78-4a94-a39c-311a09d635d5_Head_cheese.ttl_functional.owl,11932517,9971,11942488,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_41dd6d42-2893-4159-ba39-40a01d17aa17_Sky_Bar.ttl_functional.owl,10833213,10022,10843235,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_34c4b644-061b-444d-938d-2ddb04fda828_Edger.rdf_functional.owl,7720721,9962,7730683,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_965fb1e8-0946-493c-8c2b-7030ac27cbe0_ow_limiter.ttl_functional.owl,6644254,10537,6654791,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_61505041-7d74-4a3d-8766-28ac63d86838_thes_dryer.rdf_functional.owl,13673361,9888,13683249,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c73d0cdf-0795-4458-b04c-96b9f17ed178_flow.owl_functional.owl,52093725,9121,52102846,250,125,125,0,0,0,AL,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
7a76d06e-6d2d-47dc-b5bc-9a1335dad695_FRBR1.0.1.rdfs_functional.owl,15491520,9375,15500895,318,149,64,104,1,0,AL(D),169,44,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149,0
approximated_5a1daccb-1d97-4e57-bd55-fe2d2fa480c2_EnergyFlux.owl_functional.owl,80197781,183358,80381139,9685,6219,2997,471,0,1135,ALCRO,3466,3895,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3895,407
